pvalue	chromosome	start	end	Number of nearby TSS	closest tx id	closest tx name	closest tx biotype	distance to tss
0.97580817575294	4	24014958	24015190	21	ensorlt00000042522		protein_coding	9278
0.9758578158194456	6	12556714	12556980	7	ensorlt00000003802	tmem117-201	protein_coding	9746
0.9759512225981763	18	21842270	21842474	10	ensorlt00000011986	arhgap36-201	protein_coding	-3978
0.9760857468549704	13	632886	633108	23	ensorlt00000027611		protein_coding	3748
0.9762711953234596	17	9011735	9011996	7	ensorlt00000008028	myo10-201	protein_coding	-14789
0.9765060186387414	7	3617133	3617340	13	ensorlt00000001869	tns2a-202	protein_coding	8477
0.9766528320943744	20	13763660	13763933	3	ensorlt00000008705	zfhx4-201	protein_coding	54463
0.9768838878948229	7	104650	104879	19	ensorlt00000024999	epha2b-202	protein_coding	15217
0.9771129100969944	12	28738042	28738445	3	ensorlt00000037358	tcf4-202	protein_coding	-35248
0.9774200943428198	5	26971419	26971619	23	ensorlt00000018481	nelfcd-201	protein_coding	-2420
0.9776039192270248	21	3895712	3896019	19	ensorlt00000011358	otc-201	protein_coding	-410
0.9780436436468026	5	24600650	24600867	10	ensorlt00000038839	dec1a-201	protein_coding	-1723
0.9781069714085416	17	19550376	19550709	12	ensorlt00000015981	ankrd33bb-201	protein_coding	21992
0.9793038226791028	15	10409702	10409945	2	ensorlt00000002542	cyp26c1-201	protein_coding	-6359
0.9793038226791028	10	3215276	3215601	18	ensorlt00000025390	noa1-201	protein_coding	-4859
0.9793038226791028	5	32160906	32161206	8	ensorlt00000021465	arhgef10la-202	protein_coding	-7279
0.9793038226791028	15	8293856	8294311	0				
0.9793038226791028	22	1041248	1041464	25	ensorlt00000041479	numb-201	protein_coding	-4428
0.9794249041285736	9	24902645	24902954	12	ensorlt00000030417	add2-201	protein_coding	2932
0.9794249041285736	23	2923616	2924010	5	ensorlt00000034349	camk1da-201	protein_coding	4248
0.9798339852402236	9	2687750	2688011	2	ensorlt00000039827	rtn4r-202	protein_coding	14069
0.9798339852402236	24	2213934	2214463	8	ensorlt00000036796		protein_coding	0
0.97988892914287	5	31300793	31301185	7	ensorlt00000021393	ephb2b-201	protein_coding	2822
0.9799922914096836	20	4388973	4389377	9	ensorlt00000004469		protein_coding	-4967
0.9800449256280076	1	28867511	28867803	21	ensorlt00000015172	gnav1-201	protein_coding	-1429
0.9800767722967652	11	24754663	24754887	3	ensorlt00000016857	khdrbs3-202	protein_coding	56299
0.9801042890600014	4	28771713	28771920	12	ensorlt00000020467	nhsa-202	protein_coding	-14952
0.9801369824774224	13	5083720	5083997	23	ensorlt00000002862	dhx34-201	protein_coding	3795
0.9801369824774224	22	20292113	20292534	16	ensorlt00000022297	iars2-202	protein_coding	592
0.9801369824774224	1	9033390	9033729	9	ensorlt00000003892	pik3r5-201	protein_coding	-8144
0.9801369824774224	9	21424211	21424591	14	ensorlt00000024803	msi1-202	protein_coding	-5072
0.9803201915583852	22	27226260	27226593	6	ensorlt00000045646	spdya-201	protein_coding	0
0.9803819973209124	3	34418494	34418700	12	ensorlt00000029952		protein_coding	-4141
0.9805389619072162	5	1350837	1351038	8	ensorlt00000024256	pxk-202	protein_coding	5239
0.9807160215953998	9	17615883	17616121	4	ensorlt00000043953		protein_coding	43659
0.9807160215953998	6	26259323	26259740	21	ensorlt00000017372	cmip-202	protein_coding	7365
0.98091224041412	17	25746478	25746711	17	ensorlt00000021240	ss18-201	protein_coding	15504
0.9809340824599672	23	7250297	7250553	7	ensorlt00000014455	pim3-201	protein_coding	7250
0.9809438232115512	8	14321192	14321406	20	ensorlt00000032628		protein_coding	-15294
0.9812715797252564	20	136732	136987	2	ensorlt00000027612	ptbp2-201	protein_coding	47422
0.9816569327392242	5	1625517	1625741	20	ensorlt00000023558	atf7b-201	protein_coding	10127
0.9822740523344308	16	28528251	28528565	14	ensorlt00000020160	pear1-201	protein_coding	-23762
0.9822740523344308	7	21445201	21445452	25	ensorlt00000018324	rad21l1-201	protein_coding	-12069
0.9822740523344308	16	1831518	1831795	3	ensorlt00000025679	tshz1-202	protein_coding	-5178
0.9825420587707504	23	23560744	23560944	14	ensorlt00000041410	ptpro-201	protein_coding	-20450
0.9826411049194786	5	14693880	14694156	13	ensorlt00000034653		protein_coding	12897
0.982792278805694	8	10072647	10072852	27	ensorlt00000009387	aatka-201	protein_coding	1632
0.9832289148216374	13	20683626	20684166	13	ensorlt00000031780	arhgef17-201	protein_coding	1854
0.9834835536834085	20	3287894	3288123	13	ensorlt00000039921		protein_coding	-11843
0.9834835536834085	7	25961905	25962117	23	ensorlt00000031101	nckap5l-202	protein_coding	6954
0.9836456473668841	3	26986759	26986989	10	ensorlt00000015854		protein_coding	-15832
0.9837933134756636	2	21809364	21809606	14	ensorlt00000006261	adamts5-202	protein_coding	561
0.9838727393087052	13	6499511	6499715	7	ensorlt00000003378	yap1-201	protein_coding	-9681
0.9838727393087052	23	5170984	5171192	5	ensorlt00000042127	foxp2-201	protein_coding	35156
0.9841976418451732	22	4184438	4184706	3	ensorlt00000029296	mgst1.2-201	protein_coding	16264
0.9842205305381764	22	978524	978906	21	ensorlt00000030607		protein_coding	-6782
0.9842205305381764	24	20354704	20355143	8	ensorlt00000045284	ankrd6b-201	protein_coding	0
0.9842205305381764	21	30485153	30485545	14	ensorlt00000025433	pdxka-202	protein_coding	-1831
0.9847295078540816	13	13237322	13237720	2	ensorlt00000042750	mfsd1-202	protein_coding	-96865
0.9847490133855148	13	13409949	13410153	12	ensorlt00000033380	si:dkeyp-97b10.3-201	protein_coding	9468
0.9850028396297592	4	3971745	3972310	16	ensorlt00000037813		protein_coding	-3273
0.9851438591680576	9	29541824	29542244	10	ensorlt00000046186	ensorle00000305153	protein_coding	15956
0.9853062008705884	21	8380863	8381081	9	ensorlt00000014228	kctd12.1-201	protein_coding	18943
0.9854569832373036	14	22820811	22821097	11	ensorlt00000027683	uvrag-203	protein_coding	-28439
0.9857790794079349	4	1605806	1606193	17	ensorlt00000000137	med16-202	protein_coding	542
0.98612219950436	18	22416112	22416312	19	ensorlt00000042498		protein_coding	-3321
0.9863110234531604	14	29853052	29853341	15	ensorlt00000043267		protein_coding	9096
0.9863110234531604	19	16655084	16655397	8	ensorlt00000022950		protein_coding	18816
0.9863110234531604	17	7082740	7083126	4	ensorlt00000041300	ensorle00000241176	protein_coding	43357
0.9866067811289032	21	18214322	18214539	5	ensorlt00000037934	asmt-202	protein_coding	-19265
0.9866067811289032	1	34667433	34667710	11	ensorlt00000045197		protein_coding	-3422
0.9867088165477166	19	6823124	6823357	17	ensorlt00000031195	muc13b-201	protein_coding	736
0.9867749250066252	22	23919640	23919852	4	ensorlt00000032878		protein_coding	-30052
0.9869385637223757	1	4780282	4780529	20	ensorlt00000032039	ensorle00000256077	protein_coding	-24507
0.9874279158499929	24	13182726	13183075	13	ensorlt00000020011	fzd3a-201	protein_coding	-35398
0.9880082145843921	7	11484572	11484934	12	ensorlt00000008714	fignl2-202	protein_coding	-10757
0.9881269529971578	16	27453824	27454131	2	ensorlt00000019837	sema6e-202	protein_coding	-10940
0.9881269529971578	13	28674031	28674255	13	ensorlt00000033011	b3gat1-204	protein_coding	-22783
0.9881269529971578	23	23601423	23601821	19	ensorlt00000046407	dusp16-201	protein_coding	2742
0.9881269529971578	11	6417455	6417849	11	ensorlt00000002879	eomesa-201	protein_coding	2324
0.9881269529971578	10	22057246	22057476	14	ensorlt00000043295	efnb1-201	protein_coding	10060
0.9881269529971578	4	17377766	17378333	7	ensorlt00000013691	mcoln3-202	protein_coding	-7806
0.9886571969286898	1	4415482	4415683	16	ensorlt00000038576	qprt-201	protein_coding	7367
0.9886571969286898	12	28172779	28173051	9	ensorlt00000038860		protein_coding	2979
0.9886571969286898	16	18521773	18522031	18	ensorlt00000025050	slc50a1-202	protein_coding	2346
0.9887285740258214	5	3612108	3612367	19	ensorlt00000001595	uroc1-203	protein_coding	-7414
0.9889496282540408	23	7990013	7990340	3	ensorlt00000028112	tafa5-202	protein_coding	-97535
0.9889496282540408	23	4116828	4117035	3	ensorlt00000012289	slc38a4-201	protein_coding	2449
0.9890762952175032	6	8887753	8888188	8	ensorlt00000002124	ppib-201	protein_coding	6643
0.9890762952175032	16	5275537	5275855	5	ensorlt00000034165	rims2-202	protein_coding	46258
0.98930736991393	22	1231311	1231808	23	ensorlt00000033727	ensorle00000311726	protein_coding	4004
0.9894047654851365	21	29105079	29105325	1	ensorlt00000022870	lrp1bb-201	protein_coding	-42137
0.9894047654851365	12	2113763	2114161	13	ensorlt00000040453	cryba4-202	protein_coding	-773
0.9894687271312612	10	3834328	3834533	16	ensorlt00000025486	selenot2-201	protein_coding	590
0.9897761165085276	12	2730655	2731045	9	ensorlt00000002115		protein_coding	-7952
0.9900434271620856	12	4102093	4102315	14	ensorlt00000041665	zmp:0000000846-207	protein_coding	5185
0.9908041924122084	18	1239968	1240407	7	ensorlt00000003019	rbm46-202	protein_coding	-3245
0.9908848972453798	13	12949741	12949992	11	ensorlt00000007399	p2ry1-201	protein_coding	-37417
0.9908848972453798	9	5735324	5735547	6	ensorlt00000039682	ndufs4-201	protein_coding	12006
0.9909968994354806	12	26696130	26696343	11	ensorlt00000033331	ensorle00000256553	protein_coding	-1565
0.991257548312672	6	763962	764163	6	ensorlt00000003180	tead1a-202	protein_coding	-3551
0.9913480536800694	23	3905445	3905711	10	ensorlt00000012038	fgfr1op2-201	protein_coding	5757
0.9915746778871688	11	22340103	22340436	17	ensorlt00000015096	cfap300-201	protein_coding	15218
0.991737224483742	2	10843337	10843567	7	ensorlt00000001699	agap1-202	protein_coding	-36449
0.991737224483742	18	27270976	27271268	8	ensorlt00000013971	si:cabz01078036.1-202	protein_coding	-10663
0.991737224483742	9	30105753	30106134	13	ensorlt00000028960	isl1-201	protein_coding	-11071
0.991763697694418	18	2977411	2977616	13	ensorlt00000034059		protein_coding	-2086
0.9920929825249474	15	28100505	28100940	16	ensorlt00000015565		protein_coding	-15655
0.9924145248690004	4	24884920	24885122	15	ensorlt00000017901	slc1a7b-201	protein_coding	1762
0.9924145248690004	23	21285589	21285835	8	ensorlt00000039149	usp6nl-204	protein_coding	19032
0.9924469979860736	1	1109993	1110366	19	ensorlt00000038131	tmx2-202	protein_coding	-4478
0.9924469979860736	1	6762044	6762284	13	ensorlt00000002794		protein_coding	7709
0.9924522142320056	3	21139692	21140023	24	ensorlt00000040311	atxn1l-201	protein_coding	4296
0.992599266762321	15	14783037	14783240	11	ensorlt00000034148	ppp1r3ca-201	protein_coding	16052
0.992599266762321	5	29236657	29237026	19	ensorlt00000038100	lhfpl5a-201	protein_coding	2688
0.992599266762321	20	25240160	25240496	6	ensorlt00000044886	epc1a-203	protein_coding	-19292
0.992599266762321	12	20491656	20491968	6	ensorlt00000015019	ensorle00000135951	protein_coding	20192
0.992620088127536	6	28536577	28536778	3	ensorlt00000042277	cdh13-201	protein_coding	-39449
0.9927660341595907	15	22137078	22137280	13	ensorlt00000009210		protein_coding	3435
0.9927660341595907	19	8030400	8030663	20	ensorlt00000043749	pax10-201	protein_coding	-1241
0.992875341044043	19	22323109	22323536	10	ensorlt00000017365	kcnj16-201	protein_coding	-29467
0.992940487381208	7	19025942	19026142	16	ensorlt00000043818		protein_coding	0
0.992940487381208	15	23976358	23976675	33	ensorlt00000011958	npy4r-201	protein_coding	-736
0.992940487381208	20	23782320	23782555	8	ensorlt00000027000	ensorle00000305549	protein_coding	-8371
0.9930114587310408	8	3776385	3776777	20	ensorlt00000040185		protein_coding	7810
0.9930114587310408	4	31038316	31038591	7	ensorlt00000038362	agbl4-201	protein_coding	24172
0.9930114587310408	15	7227771	7228030	5	ensorlt00000001897		protein_coding	53604
0.9930239533129644	15	28839870	28840477	5	ensorlt00000016092		protein_coding	-23987
0.9931678751703128	16	2998384	2998676	8	ensorlt00000030698	zgc:91890-203	protein_coding	4830
0.9931678751703128	11	24780790	24781071	4	ensorlt00000016857	khdrbs3-202	protein_coding	30115
0.9931678751703128	3	37804892	37805135	10	ensorlt00000023323	cebpa-201	protein_coding	-24103
0.9932028688392768	12	24426838	24427052	8	ensorlt00000015721		protein_coding	17066
0.9932852850780932	22	23602870	23603136	10	ensorlt00000022598	wdr89-201	protein_coding	-10176
0.9932855477513812	19	1028480	1029419	11	ensorlt00000029076		protein_coding	0
0.9933012098644608	18	10748808	10749182	2	ensorlt00000006028	ppargc1a-202	protein_coding	32945
0.993331453243996	23	17878198	17878543	13	ensorlt00000039095	kmt2e-202	protein_coding	27
0.993331453243996	3	30349545	30349892	6	ensorlt00000017460	brd7-201	protein_coding	6975
0.993331453243996	6	5020606	5020910	11	ensorlt00000023197	lrp5-203	protein_coding	1292
0.993331453243996	7	5365210	5365488	6	ensorlt00000036576	ensorle00000285487	protein_coding	7996
0.9933686149160956	23	19280679	19281038	12	ensorlt00000041058	ppp1r12a-207	protein_coding	-27548
0.9934214969086546	16	32597673	32597927	19	ensorlt00000024553	gnrh-r2-202	protein_coding	10620
0.9936065966685876	21	412101	412718	36	ensorlt00000046951		protein_coding	-13731
0.9937276375419962	17	5974491	5974810	16	ensorlt00000006416	dipk1aa-201	protein_coding	865
0.9937276375419962	8	25299875	25301106	16	ensorlt00000021772	cog1-201	protein_coding	4208
0.9938798326969585	13	4171243	4171462	17	ensorlt00000035347	ckm-202	protein_coding	-5213
0.9940061216859208	4	16291689	16291927	8	ensorlt00000013039	atg4c-201	protein_coding	57546
0.9940061216859208	8	20731818	20732065	10	ensorlt00000028438		protein_coding	-9260
0.994047968040381	13	6518476	6518879	7	ensorlt00000003378	yap1-201	protein_coding	-28646
0.994098563412402	21	24836549	24836903	10	ensorlt00000022434	acp6-201	protein_coding	2185
0.994190139473601	5	1786517	1786852	28	ensorlt00000023019	tmem82-201	protein_coding	941
0.9942282012221326	4	18822686	18822957	13	ensorlt00000014835		protein_coding	-2075
0.994415690428978	14	26452268	26452634	5	ensorlt00000026797	sc5d-201	protein_coding	60732
0.9945884405582508	10	2600739	2600988	1	ensorlt00000043084	ensorle00000268282	protein_coding	-65054
0.9946387705612992	6	10260287	10260556	4	ensorlt00000002266	cspg4-201	protein_coding	-42326
0.9946845555229008	1	3440608	3440871	8	ensorlt00000001189		protein_coding	-22275
0.9947211015828032	5	11334661	11334973	16	ensorlt00000007067	slc32a1-201	protein_coding	7253
0.9948094100166248	19	20693263	20693541	4	ensorlt00000028716		protein_coding	22700
0.9948784621724006	8	8258701	8258903	27	ensorlt00000006722	kank2-201	protein_coding	-9261
0.995214605602308	8	4736340	4736580	5	ensorlt00000003271	ensorle00000028404	protein_coding	-83053
0.995632412374394	10	25260040	25260308	9	ensorlt00000011256		protein_coding	29881
0.9957202096585582	11	4556295	4556580	24	ensorlt00000030693	pogza-201	protein_coding	-20133
0.9957301154192352	2	1300117	1300428	15	ensorlt00000026131	ola-mir-459-201	mirna	-1144
0.9957301154192352	16	29251782	29252018	9	ensorlt00000020401	bola1-201	protein_coding	2508
0.9957301154192352	9	25027410	25027747	9	ensorlt00000019449	bmp10-201	protein_coding	6366
0.9958257136585624	24	1323330	1323549	15	ensorlt00000011351	zc3h14-201	protein_coding	12348
0.9958257136585624	15	28927337	28927559	11	ensorlt00000028465		protein_coding	-21083
0.9960268240233604	8	11589959	11590232	25	ensorlt00000035394	gpr139-201	protein_coding	-3638
0.9960681764764118	3	17060075	17060597	9	ensorlt00000028219	lmo7b-206	protein_coding	45675
0.996122318982239	19	23245565	23245765	8	ensorlt00000018245	jmjd1cb-201	protein_coding	29589
0.9966385120223821	6	22297789	22297995	7	ensorlt00000015004	rag2-201	protein_coding	-8998
0.9967787248942716	8	4463282	4463524	1	ensorlt00000032777	nxph3-201	protein_coding	-17055
0.9968251595424364	18	14915719	14915921	17	ensorlt00000028161	si:ch73-335l21.4-201	protein_coding	-3605
0.9968251595424364	4	6267157	6267454	6	ensorlt00000028029	tm2d1-201	protein_coding	-3435
0.9968251595424364	12	4561939	4562324	14	ensorlt00000044383	tnfrsfa-201	protein_coding	12147
0.9968251595424364	15	12131504	12131745	7	ensorlt00000003191	ehbp1-205	protein_coding	22031
0.9970676236602974	10	656750	657079	3	ensorlt00000043626	fstl5-201	protein_coding	58173
0.9971528135015174	8	9691162	9691368	28	ensorlt00000009113	znf750-201	protein_coding	-11491
0.997292407759916	17	21344013	21344345	10	ensorlt00000017553	nmnat3-201	protein_coding	-31423
0.997345728174242	12	1175776	1177028	16	ensorlt00000044743		protein_coding	4408
0.997345728174242	20	13859344	13859571	4	ensorlt00000036019	zfhx4-203	protein_coding	-17150
0.9975229400279736	16	31592244	31592812	26	ensorlt00000021040	si:dkey-199f5.8-201	protein_coding	1843
0.9977016471512552	6	17166151	17166417	12	ensorlt00000009539	anxa2a-202	protein_coding	1257
0.997703460433494	12	27629737	27629983	11	ensorlt00000046547	ror2-201	protein_coding	0
0.997703460433494	21	6846789	6846989	11	ensorlt00000013388	rpl8-201	protein_coding	11740
0.9978783652307198	22	8071891	8072095	17	ensorlt00000016874	fyna-202	protein_coding	-6304
0.9979686873687008	1	30917281	30917509	15	ensorlt00000033822	bptf-201	protein_coding	16116
0.9980613846463652	17	773742	774219	0				
0.9980613846463652	8	925818	926046	59	ensorlt00000036091		protein_coding	137
0.9980787855756512	21	28323635	28323836	12	ensorlt00000045994	ensorle00000315308	protein_coding	1862
0.9982819683882292	19	17713500	17713826	17	ensorlt00000023348	myo15b-201	protein_coding	-819
0.9984123452615364	6	27537120	27537514	14	ensorlt00000018985	adat1-201	protein_coding	-13176
0.9987036761972669	22	15424885	15425138	4	ensorlt00000021561		protein_coding	9105
0.9987119353360387	22	20912175	20912403	5	ensorlt00000041426		protein_coding	-4657
0.9987119353360387	6	18169435	18169693	12	ensorlt00000010470	si:dkeyp-59c12.1-201	protein_coding	1013
0.9987119353360387	9	24129647	24129851	0				
0.9987119353360387	21	17117869	17118082	16	ensorlt00000019444	si:ch1073-55a19.2-202	protein_coding	7907
0.9987119353360387	5	7116517	7116793	12	ensorlt00000028483	tex264-202	protein_coding	25071
0.9987119353360387	6	31251525	31251822	16	ensorlt00000042573	dusp8a-201	protein_coding	11483
0.9987119353360387	10	24553122	24553427	17	ensorlt00000010812	si:dkey-185e18.7-201	protein_coding	-4218
